,index,client_id,english,birth_last_year,apartment,nb_children,age,income,household_income,visit the store_last_year,premium_membership,credit_card,web_search,nb_web_search,membership_competitors,won_prize,required_financing,cash_transaction,nb_product_purchased,customer_since_when,volume_credit_card,prize_amount,volume_financing,volume_transaction,nb_electronics,interest_rate,GDP,education_cat,city_cat,job_title_cat,home_revenue_group,revenue_group,age_group
96,1735,00154638,1,0,1,0.0,38.0,56000,187000,1,0,0,0.0,0.0,0,0,0,1,1,7.2727272727272725,0.0,0.0,0.0,3230.0,1,3.1079529433569917,-1.716326021475609,high_school,Sacramento,white collar,"[150k, 200k]","[60k, 100k]","[30, 40]"
97,7732,00762233,1,1,1,5.0,63.0,41000,85000,0,0,0,1.0,30.0,1,0,0,1,1,8.0,0.0,0.0,0.0,1630.0,1,2.818687338673985,0.5003071898788312,high_school,San Francisco,blue collar,"[60k, 100k]",[60k and less],"[60, 70]"
98,19500,00962693,1,0,0,0.0,39.0,97000,97000,0,0,1,0.0,0.0,0,0,0,1,1,1.4545454545454546,14029.999999999998,1.4768421052631577,0.0,1710.0,1,3.0897577418016717,-0.8077888176031317,high_school,Oakland,white collar,"[60k, 100k]","[60k, 100k]","[30, 40]"
99,14104,00902885,1,0,0,0.0,33.0,66000,66000,0,0,1,0.0,0.0,0,1,0,1,2,7.2727272727272725,14123.703703703703,1.4867056530214424,0.0,1340.0,0,2.653712048167449,-0.7410263651594264,master_degree,San Francisco,professional,"[60k, 100k]","[60k, 100k]","[30, 40]"
100,13320,00891284,1,0,0,3.0,57.0,71000,125000,0,0,0,0.0,0.0,0,1,1,1,3,13.818181818181818,0.0,0.0,18391.304351739134,2760.0,0,2.640407098606948,-0.008763576726262814,doctorate_degree,Sonoma,manager,"[100k, 150k]","[60k, 100k]","[50, 60]"
101,21002,00977049,1,0,0,0.0,58.0,68000,183000,1,1,1,1.0,26.0,0,0,0,1,1,4.363636363636364,13629.62962962963,1.4346978557504872,0.0,250.0,1,2.6551218482987466,1.0761860644542196,undergradute,Berkeley,blue collar,"[150k, 200k]","[60k, 100k]","[50, 60]"
102,19409,00961541,0,0,0,0.0,82.0,73000,365000,0,0,0,1.0,19.0,0,1,0,1,2,11.636363636363637,0.0,0.0,0.0,1620.0,0,2.691618930807812,1.675927723204433,master_degree,San Francisco,white collar,250k,"[60k, 100k]",70+
103,1259,00108206,1,0,0,0.0,41.0,76000,79000,0,0,1,0.0,0.0,0,1,0,0,1,3.6363636363636362,17028.51851851852,1.792475633528265,0.0,0.0,1,3.198881748521385,0.6889878193245489,undergradute,Berkeley,manager,"[60k, 100k]","[60k, 100k]","[40, 50]"
104,14177,00903817,1,0,0,4.0,85.0,48000,48000,0,0,1,0.0,0.0,0,0,0,1,2,7.2727272727272725,19038.888888888883,2.0040935672514615,0.0,1980.0,0,2.4479349719894414,1.9222296317937104,high_school,Berkeley,white collar,[60k and less],[60k and less],70+
105,9871,00826586,1,0,0,0.0,67.0,59000,66000,0,0,0,0.0,0.0,1,1,1,1,3,8.727272727272728,0.0,0.0,27000.0,1460.0,0,3.335002954794507,0.6605263846006221,master_degree,San Francisco,professional,"[60k, 100k]","[60k, 100k]","[60, 70]"
106,3222,00435208,0,0,0,0.0,78.0,36000,106000,0,0,1,0.0,0.0,1,1,0,1,2,4.363636363636364,15239.629629629628,1.6041715399610135,0.0,3090.0,0,2.737548983714304,-0.30778212070484123,high_school,Sacramento,manager,"[100k, 150k]",[60k and less],70+
107,17671,00944446,1,0,0,0.0,59.0,67000,285000,0,0,1,0.0,0.0,0,1,0,1,2,3.6363636363636362,17318.148148148146,1.8229629629629627,0.0,3090.0,0,2.986330852216248,1.6866941749908786,college,Sacramento,white collar,250k,"[60k, 100k]","[50, 60]"
108,9191,00809555,0,0,0,0.0,52.0,30000,220000,0,0,1,0.0,0.0,0,0,0,1,1,13.090909090909092,20640.370370370365,2.172670565302144,0.0,2910.0,1,2.3344688574849264,1.2191699368312408,high_school,San Francisco,blue collar,"[200k, 250k]",[60k and less],"[50, 60]"
109,4978,00607635,1,1,0,6.0,30.0,104000,104000,0,0,0,0.0,0.0,0,0,1,1,2,10.90909090909091,0.0,0.0,38885.8695652174,4090.0,0,2.9261374649175966,-0.5975157534883697,master_degree,San Francisco,unemployed,"[100k, 150k]","[100k, 150k]","[30, 40]"
110,9921,00827728,1,0,0,0.0,20.0,48000,48000,1,1,1,1.0,19.0,1,0,0,1,1,3.6363636363636362,11619.259259259257,1.2230799220272903,0.0,4630.0,1,3.605913484676034,-0.13217897685834434,doctorate_degree,Sonoma,manager,[60k and less],[60k and less],"[18, 30]"
111,18936,00957456,0,1,0,1.0,59.0,87000,87000,0,0,1,1.0,35.0,0,1,0,1,2,8.0,21509.259259259255,2.2641325536062373,0.0,2510.0,0,2.8795220820406966,1.6303824612566364,doctorate_degree,San Francisco,manager,"[60k, 100k]","[60k, 100k]","[50, 60]"
112,4319,00547057,1,0,1,0.0,26.0,83000,83000,0,0,1,0.0,0.0,0,0,0,1,2,3.6363636363636362,16772.962962962964,1.7655750487329436,0.0,3150.0,0,2.8121518595975292,0.3968626921638392,master_degree,Sacramento,manager,"[60k, 100k]","[60k, 100k]","[18, 30]"
113,1074,00076306,0,0,0,0.0,37.0,63000,136000,0,0,1,0.0,0.0,0,1,0,1,2,10.90909090909091,16832.59259259259,1.7718518518518518,0.0,2830.0,0,2.65532752821353,-1.3928740728598539,high_school,Redwood,manager,"[100k, 150k]","[60k, 100k]","[30, 40]"
114,4503,00568001,1,1,0,4.0,78.0,77000,77000,0,0,0,0.0,0.0,1,1,0,1,2,5.090909090909091,0.0,0.0,0.0,3890.0,0,3.091300308796919,1.046712864175794,master_degree,San Francisco,blue collar,"[60k, 100k]","[60k, 100k]",70+
115,16358,00930643,1,0,0,0.0,64.0,113000,113000,0,0,1,0.0,0.0,1,0,0,1,1,10.90909090909091,14012.962962962962,1.4750487329434696,0.0,1130.0,1,2.393175062425523,0.797896131561298,high_school,Berkeley,retired,"[100k, 150k]","[100k, 150k]","[60, 70]"
116,5267,00633538,0,0,1,2.0,37.0,65000,292000,0,1,1,1.0,45.0,1,0,0,1,1,5.090909090909091,22335.55555555555,2.3511111111111105,0.0,1330.0,1,3.2145043666058712,0.11286226669952815,college,San Francisco,manager,250k,"[60k, 100k]","[30, 40]"
117,3907,00509790,1,0,0,0.0,79.0,54000,54000,0,0,0,0.0,0.0,0,0,0,1,1,3.6363636363636362,0.0,0.0,0.0,780.0,1,2.8266632429274994,0.14085499058500767,doctorate_degree,Redwood,manager,"[60k, 100k]","[60k, 100k]",70+
118,12321,00876428,1,0,1,0.0,64.0,46000,46000,0,0,1,0.0,0.0,0,1,0,1,2,9.454545454545455,20035.55555555555,2.109005847953216,0.0,1150.0,0,2.611369024314828,0.6472621567384698,master_degree,Sacramento,manager,[60k and less],[60k and less],"[60, 70]"
119,7667,00760220,0,0,0,2.0,59.0,64000,90000,0,0,1,1.0,17.0,0,0,0,1,3,9.454545454545455,17922.96296296296,1.8866276803118904,0.0,4150.0,0,3.3475728032286267,0.49518813543184953,high_school,Berkeley,professional,"[60k, 100k]","[60k, 100k]","[50, 60]"
120,17881,00946789,1,0,0,1.0,53.0,74000,74000,0,0,0,0.0,0.0,0,0,0,1,1,4.363636363636364,0.0,0.0,0.0,300.0,1,3.708822609637839,-0.036947138885494946,undergradute,Berkeley,manager,"[60k, 100k]","[60k, 100k]","[50, 60]"
121,22642,00990585,1,1,1,4.0,55.0,60000,120000,0,0,0,0.0,0.0,0,0,0,1,1,2.909090909090909,0.0,0.0,0.0,2460.0,1,2.93270649003103,0.17713157979496824,master_degree,Sacramento,manager,"[100k, 150k]","[60k, 100k]","[50, 60]"
122,3694,00487442,0,0,1,0.0,20.0,28000,182000,1,0,0,1.0,35.0,0,0,0,1,1,8.0,0.0,0.0,0.0,190.0,1,2.526381076578328,2.0465506008086436,master_degree,Oakland,retired,"[150k, 200k]",[60k and less],"[18, 30]"
123,19587,00963610,1,1,0,2.0,38.0,26000,26000,0,1,0,0.0,0.0,0,1,1,1,3,5.818181818181818,0.0,0.0,23527.173916956523,3770.0,0,4.1151562270508615,-0.38316040965078,high_school,Oakland,blue collar,[60k and less],[60k and less],"[30, 40]"
124,21626,00981513,0,0,0,0.0,45.0,43000,109000,0,0,0,0.0,0.0,0,0,0,1,1,9.454545454545455,0.0,0.0,0.0,2650.0,1,2.7211739963082366,-0.9980106290667484,high_school,Oakland,professional,"[100k, 150k]",[60k and less],"[40, 50]"
125,14373,00906250,1,0,0,0.0,72.0,40000,164000,0,0,1,0.0,0.0,0,0,0,1,1,10.90909090909091,11619.259259259257,1.2230799220272903,0.0,2590.0,1,2.641041842469532,0.6448071401438571,college,Sacramento,unemployed,"[150k, 200k]",[60k and less],70+
126,185,00014482,1,0,0,2.0,26.0,46000,110000,0,0,0,0.0,0.0,0,1,1,0,3,2.909090909090909,0.0,0.0,26217.39130043479,0.0,0,2.9576980894062888,-0.22910010215531917,master_degree,San Francisco,manager,"[100k, 150k]",[60k and less],"[18, 30]"
127,1966,00240513,0,1,0,1.0,54.0,69000,216000,0,0,0,1.0,38.0,1,0,0,0,1,10.90909090909091,0.0,0.0,0.0,0.0,1,3.326433330219781,0.8385242623147255,high_school,Sacramento,blue collar,"[200k, 250k]","[60k, 100k]","[50, 60]"
128,11026,00852114,1,0,0,0.0,23.0,86000,127000,0,0,1,0.0,0.0,0,0,0,1,1,3.6363636363636362,20487.037037037033,2.1565302144249507,0.0,1080.0,1,3.1312750171818315,0.3872725520743071,doctorate_degree,Sonoma,blue collar,"[100k, 150k]","[60k, 100k]","[18, 30]"
129,1776,00158259,1,0,1,0.0,56.0,54000,166000,0,0,1,1.0,30.0,0,0,0,1,1,11.636363636363637,12880.0,1.3557894736842104,0.0,3780.0,1,2.665487991395553,-0.300378214102642,high_school,San Francisco,manager,"[150k, 200k]","[60k, 100k]","[50, 60]"
130,13415,00893179,0,0,0,3.0,65.0,82000,91000,0,0,0,1.0,45.0,0,0,1,1,2,7.2727272727272725,0.0,0.0,29983.695656086962,890.0,0,2.8203537391575884,1.2879971596178397,college,San Francisco,manager,"[60k, 100k]","[60k, 100k]","[60, 70]"
131,9221,00810480,1,1,1,2.0,76.0,62000,138000,0,0,0,1.0,30.0,0,0,0,1,1,2.181818181818182,0.0,0.0,0.0,1070.0,1,2.4699274113945897,0.04644048887177257,undergradute,San Francisco,retired,"[100k, 150k]","[60k, 100k]",70+
132,18421,00952691,1,0,1,2.0,30.0,79000,247000,0,0,0,0.0,0.0,1,0,0,1,1,12.363636363636363,0.0,0.0,0.0,3000.0,1,2.6198316976757012,1.9640252542919199,master_degree,Sacramento,manager,"[200k, 250k]","[60k, 100k]","[30, 40]"
133,16253,00929093,1,0,0,0.0,52.0,58000,134000,0,0,0,1.0,41.0,0,0,0,1,1,5.090909090909091,0.0,0.0,0.0,2820.0,1,3.5766947568118366,0.7667389692926615,high_school,San Francisco,blue collar,"[100k, 150k]","[60k, 100k]","[50, 60]"
134,7184,00740275,1,0,0,0.0,80.0,55000,211000,0,1,0,0.0,0.0,0,1,0,1,2,12.363636363636363,0.0,0.0,0.0,2670.0,0,3.1982243974756184,-0.32279956977858254,high_school,San Francisco,manager,"[200k, 250k]","[60k, 100k]",70+
135,6406,00704497,0,1,0,1.0,49.0,53000,62000,0,0,1,0.0,0.0,0,1,0,0,1,10.90909090909091,23579.259259259255,2.4820272904483427,0.0,0.0,1,2.5848068766930514,-0.26355623820226826,undergradute,San Francisco,blue collar,"[60k, 100k]","[60k, 100k]","[40, 50]"
136,13535,00895007,1,0,0,4.0,48.0,33000,294000,0,0,1,0.0,0.0,1,0,1,1,2,7.2727272727272725,19302.96296296296,2.0318908382066274,7239.1304351739145,1450.0,0,2.708664640299685,-0.9395370288996064,doctorate_degree,Berkeley,professional,250k,[60k and less],"[40, 50]"
137,1739,00154940,1,0,1,0.0,64.0,66000,118000,0,1,0,0.0,0.0,1,0,0,1,1,13.090909090909092,0.0,0.0,0.0,100.0,1,3.2810317799326847,0.9939420837152767,college,Berkeley,blue collar,"[100k, 150k]","[60k, 100k]","[60, 70]"
138,2823,00387291,1,1,1,2.0,54.0,41000,63000,0,0,0,0.0,0.0,1,0,0,1,1,5.090909090909091,0.0,0.0,0.0,1220.0,1,3.279407593687738,1.3057389714144847,master_degree,Sacramento,manager,"[60k, 100k]",[60k and less],"[50, 60]"
139,12885,00885065,0,0,0,0.0,42.0,47000,47000,0,0,0,0.0,0.0,0,0,1,1,2,2.181818181818182,0.0,0.0,29298.913039565225,2620.0,0,2.553594955131173,1.8083386085761255,master_degree,Sacramento,unemployed,[60k and less],[60k and less],"[40, 50]"
140,22075,00984465,1,1,0,2.0,27.0,83000,174000,0,0,0,1.0,45.0,1,1,0,1,2,2.181818181818182,0.0,0.0,0.0,1240.0,0,2.899068476357549,-0.42415301660775756,high_school,San Francisco,professional,"[150k, 200k]","[60k, 100k]","[18, 30]"
141,23050,00999640,0,0,1,0.0,35.0,36000,304000,0,1,1,1.0,31.0,1,0,0,0,1,12.363636363636363,17863.33333333333,1.880350877192982,0.0,0.0,1,3.8005885330804006,-0.23880526760671117,master_degree,Berkeley,unemployed,250k,[60k and less],"[30, 40]"
142,15907,00925893,0,0,0,2.0,29.0,60000,60000,0,0,1,1.0,44.0,0,0,1,1,2,12.363636363636363,21807.4074074074,2.295516569200779,27391.30434391305,3140.0,0,2.9312084295960594,0.26783913373041635,doctorate_degree,Redwood,manager,"[60k, 100k]","[60k, 100k]","[18, 30]"
143,9723,00823341,1,1,0,4.0,30.0,50000,50000,0,0,1,0.0,0.0,1,0,0,1,1,5.090909090909091,17922.96296296296,1.8866276803118904,0.0,2440.0,1,2.2778235835696985,1.3903253803272393,doctorate_degree,Redwood,manager,"[60k, 100k]","[60k, 100k]","[30, 40]"
144,17123,00938453,1,0,0,0.0,46.0,40000,100000,0,0,1,0.0,0.0,0,0,0,1,1,7.2727272727272725,16415.185185185182,1.727914230019493,0.0,1440.0,1,2.6102423265173957,-0.22638361674098573,college,Redwood,manager,"[100k, 150k]",[60k and less],"[40, 50]"
145,6292,00698490,0,1,1,2.0,27.0,83000,83000,0,0,0,0.0,0.0,0,0,0,1,1,8.727272727272728,0.0,0.0,0.0,2310.0,1,2.664648736518352,-0.27619713371662724,college,Oakland,professional,"[60k, 100k]","[60k, 100k]","[18, 30]"
146,13141,00888192,1,1,1,4.0,83.0,72000,72000,0,1,1,1.0,45.0,1,0,0,1,1,6.545454545454546,15674.074074074073,1.6499025341130604,0.0,1880.0,1,2.653315941055817,0.37420322019872865,undergradute,Sacramento,professional,"[60k, 100k]","[60k, 100k]",70+
147,19505,00962759,0,1,1,1.0,49.0,12000,117000,0,0,0,0.0,0.0,0,0,0,1,1,13.818181818181818,0.0,0.0,0.0,1500.0,1,2.4688293735846267,0.21530687579560215,master_degree,San Francisco,manager,"[100k, 150k]",[60k and less],"[40, 50]"
148,15116,00916364,0,0,0,1.0,68.0,28000,104000,0,0,1,0.0,0.0,0,0,0,1,1,5.090909090909091,7717.777777777777,0.8123976608187135,0.0,1000.0,1,2.81720439387593,1.129526987168017,high_school,Sonoma,unemployed,"[100k, 150k]",[60k and less],"[60, 70]"
149,15135,00916607,1,0,0,0.0,31.0,56000,56000,0,1,1,0.0,0.0,1,0,0,1,1,3.6363636363636362,10554.444444444442,1.1109941520467834,0.0,1190.0,1,2.8619122388456284,2.0085859290004375,high_school,Oakland,unemployed,"[60k, 100k]","[60k, 100k]","[30, 40]"
150,852,00060112,1,1,0,2.0,30.0,58000,58000,0,0,0,0.0,0.0,0,0,1,1,2,10.90909090909091,0.0,0.0,14869.56522130435,2390.0,0,2.750939275044437,-0.9556535487073509,high_school,Sacramento,manager,"[60k, 100k]","[60k, 100k]","[30, 40]"
151,7183,00740255,1,0,0,2.0,27.0,43000,50000,0,1,0,1.0,5.0,0,0,0,1,1,12.363636363636363,0.0,0.0,0.0,1580.0,1,3.711905943022481,-0.37117044410130917,college,San Francisco,professional,"[60k, 100k]",[60k and less],"[18, 30]"
152,11092,00853589,1,0,0,0.0,45.0,80000,80000,0,1,1,0.0,0.0,0,0,0,1,1,1.4545454545454546,17403.333333333332,1.8319298245614033,0.0,1890.0,1,3.069576446450283,-0.29913687834380726,doctorate_degree,San Francisco,professional,"[60k, 100k]","[60k, 100k]","[40, 50]"
153,3034,00410552,1,0,0,0.0,49.0,29000,106000,0,0,1,0.0,0.0,1,0,0,1,1,11.636363636363637,14404.814814814814,1.5162962962962963,0.0,3840.0,1,2.6498798443214158,1.0597925775855948,college,Sacramento,manager,"[100k, 150k]",[60k and less],"[40, 50]"
154,857,00060415,0,0,0,0.0,33.0,75000,75000,0,0,1,0.0,0.0,1,1,0,1,3,6.545454545454546,18485.185185185182,1.945808966861598,0.0,3600.0,0,2.8180118373249323,0.2148151900905206,college,Sonoma,retired,"[60k, 100k]","[60k, 100k]","[30, 40]"
155,17345,00941428,1,0,0,0.0,45.0,83000,158000,0,1,1,0.0,0.0,0,1,0,1,2,9.454545454545455,16355.555555555555,1.7216374269005847,0.0,3320.0,0,2.4135028459503505,-0.16902923415072324,high_school,San Francisco,professional,"[150k, 200k]","[60k, 100k]","[40, 50]"
156,9194,00809661,0,0,0,0.0,56.0,35000,292000,0,0,0,1.0,45.0,0,1,0,1,2,11.636363636363637,0.0,0.0,0.0,1470.0,0,2.8724600436486147,0.25840401124225776,master_degree,San Francisco,manager,250k,[60k and less],"[50, 60]"
157,14077,00902494,1,0,0,0.0,38.0,121000,121000,0,0,0,0.0,0.0,1,1,0,1,2,0.7272727272727273,0.0,0.0,0.0,3180.0,0,2.7495146291024772,0.21816686613750808,master_degree,Redwood,manager,"[100k, 150k]","[100k, 150k]","[30, 40]"
158,17698,00944687,0,0,1,0.0,49.0,52000,101000,0,0,0,0.0,0.0,0,1,0,1,2,8.727272727272728,0.0,0.0,0.0,1800.0,0,3.396995517294055,0.8589590540815707,undergradute,San Francisco,manager,"[100k, 150k]","[60k, 100k]","[40, 50]"
159,7010,00732872,1,0,1,0.0,70.0,71000,232000,0,0,1,0.0,0.0,0,0,0,1,1,7.2727272727272725,23494.07407407407,2.473060428849902,0.0,440.0,1,2.725395631805296,0.16621931146731717,high_school,Sonoma,unemployed,"[200k, 250k]","[60k, 100k]",70+
160,6463,00708617,0,0,1,0.0,51.0,72000,80000,0,1,0,1.0,15.0,0,0,0,1,1,11.636363636363637,0.0,0.0,0.0,2970.0,1,2.5605880790135704,1.4015993011001173,high_school,San Francisco,white collar,"[60k, 100k]","[60k, 100k]","[50, 60]"
161,10330,00837041,0,0,0,0.0,52.0,70000,70000,0,0,0,0.0,0.0,0,0,0,1,1,4.363636363636364,0.0,0.0,0.0,2430.0,1,2.3744107017699143,0.4335125559347223,high_school,San Francisco,manager,"[60k, 100k]","[60k, 100k]","[50, 60]"
162,2754,00378784,1,1,0,3.0,73.0,47000,284000,1,0,0,0.0,0.0,0,0,1,1,2,10.90909090909091,0.0,0.0,17217.39130826087,1580.0,0,2.724561207555231,1.4168202591014547,high_school,San Francisco,professional,250k,[60k and less],70+
163,20768,00974889,0,0,0,0.0,52.0,45000,45000,0,0,0,0.0,0.0,1,1,0,1,2,2.181818181818182,0.0,0.0,0.0,260.0,0,2.799242352186131,-1.057684364162827,undergradute,Sonoma,blue collar,[60k and less],[60k and less],"[50, 60]"
164,19027,00958382,0,1,0,2.0,32.0,52000,142000,0,1,0,0.0,0.0,1,0,0,1,1,5.090909090909091,0.0,0.0,0.0,1620.0,1,2.635814756533991,0.22013007950847657,high_school,Sonoma,blue collar,"[100k, 150k]","[60k, 100k]","[30, 40]"
165,14502,00907819,1,1,1,1.0,45.0,54000,54000,0,0,0,0.0,0.0,0,0,0,1,1,8.0,0.0,0.0,0.0,1560.0,1,2.798578982330412,0.46398793302325403,master_degree,San Francisco,manager,"[60k, 100k]","[60k, 100k]","[40, 50]"
166,6162,00691187,0,1,0,2.0,60.0,55000,130000,0,0,0,1.0,27.0,0,0,0,1,1,11.636363636363637,0.0,0.0,0.0,730.0,1,2.476166511362061,1.4606187680606366,college,Redwood,blue collar,"[100k, 150k]","[60k, 100k]","[60, 70]"
167,22447,00987726,1,1,0,3.0,56.0,71000,120000,0,0,0,1.0,5.0,0,0,1,0,1,9.454545454545455,0.0,0.0,29494.565217391308,0.0,1,2.777692746054681,2.981119055959206,high_school,Berkeley,manager,"[100k, 150k]","[60k, 100k]","[50, 60]"
168,4680,00582480,1,0,0,5.0,61.0,43000,111000,0,0,1,1.0,13.0,0,0,0,1,1,13.090909090909092,16074.444444444443,1.692046783625731,0.0,1580.0,1,2.837805804141392,1.3204579725311236,high_school,Oakland,white collar,"[100k, 150k]",[60k and less],"[60, 70]"
169,14404,00906576,0,0,0,0.0,65.0,63000,231000,1,0,0,0.0,0.0,0,0,0,1,4,5.818181818181818,0.0,0.0,0.0,3290.0,0,2.8218472399809382,0.13558053244378104,doctorate_degree,Oakland,professional,"[200k, 250k]","[60k, 100k]","[60, 70]"
170,7698,00760988,1,0,0,0.0,62.0,78000,78000,0,0,0,0.0,0.0,1,0,1,1,2,1.4545454545454546,0.0,0.0,30570.65217782609,2910.0,0,2.7155439547314053,0.5095214749836869,high_school,Sonoma,blue collar,"[60k, 100k]","[60k, 100k]","[60, 70]"
171,6815,00725374,1,0,1,0.0,74.0,40000,40000,0,0,0,0.0,0.0,1,0,1,1,2,11.636363636363637,0.0,0.0,19565.217395217394,1680.0,0,3.006584169119575,-1.588377049674664,college,San Francisco,blue collar,[60k and less],[60k and less],70+
172,17156,00938904,1,0,0,0.0,62.0,83000,108000,0,0,0,1.0,3.0,1,0,0,1,3,7.2727272727272725,0.0,0.0,0.0,1460.0,0,2.4493712113648587,0.5069570143480053,doctorate_degree,Redwood,blue collar,"[100k, 150k]","[60k, 100k]","[60, 70]"
173,4951,00605744,1,0,0,0.0,23.0,42000,225000,0,1,0,1.0,8.0,1,0,0,1,2,9.454545454545455,0.0,0.0,0.0,2700.0,0,2.524142602362485,-0.007419636055524564,undergradute,Oakland,professional,"[200k, 250k]",[60k and less],"[18, 30]"
174,19681,00964458,1,0,0,0.0,47.0,72000,242000,0,0,0,0.0,0.0,0,1,0,1,2,5.090909090909091,0.0,0.0,0.0,2070.0,0,2.8203272504049752,0.14662092209570204,doctorate_degree,Oakland,retired,"[200k, 250k]","[60k, 100k]","[40, 50]"
175,12281,00875802,0,0,1,0.0,81.0,74000,74000,1,0,1,0.0,0.0,0,0,0,0,2,10.181818181818182,18434.07407407407,1.9404288499025337,0.0,0.0,0,2.4634451710681806,0.12434382761301283,high_school,Sonoma,manager,"[60k, 100k]","[60k, 100k]",70+
176,845,00059846,1,0,0,2.0,63.0,50000,170000,0,0,0,0.0,0.0,1,0,0,1,1,10.181818181818182,0.0,0.0,0.0,2940.0,1,2.443464870744745,-0.2551522581800746,doctorate_degree,Sacramento,white collar,"[150k, 200k]","[60k, 100k]","[60, 70]"
177,11427,00860383,0,0,0,0.0,42.0,39000,140000,0,0,1,0.0,0.0,0,1,0,1,4,6.545454545454546,20631.851851851847,2.1717738791423,0.0,690.0,0,2.824638182978001,-0.11084402551664052,undergradute,Berkeley,retired,"[100k, 150k]",[60k and less],"[40, 50]"
178,22655,00990788,0,0,1,0.0,63.0,60000,116000,0,0,1,1.0,38.0,1,0,0,1,1,6.545454545454546,14600.740740740739,1.5369200779727095,0.0,2830.0,1,3.1502657080614496,-1.2984013997609014,doctorate_degree,Berkeley,blue collar,"[100k, 150k]","[60k, 100k]","[60, 70]"
179,5275,00634530,1,0,0,0.0,49.0,36000,116000,0,1,0,0.0,0.0,1,0,1,1,3,7.2727272727272725,0.0,0.0,12864.130430869565,1420.0,0,2.805508569851063,-0.5290771337897086,doctorate_degree,San Francisco,blue collar,"[100k, 150k]",[60k and less],"[40, 50]"
180,22457,00987962,1,0,0,2.0,67.0,68000,180000,0,0,0,0.0,0.0,1,1,1,1,3,2.181818181818182,0.0,0.0,28711.956517826096,1830.0,0,2.982161296083543,2.02375548867709,high_school,San Francisco,unemployed,"[150k, 200k]","[60k, 100k]","[60, 70]"
181,316,00022923,1,0,0,0.0,35.0,40000,239000,0,1,0,1.0,43.0,1,0,0,1,1,10.181818181818182,0.0,0.0,0.0,2370.0,1,2.6247374158546677,-0.316895030117063,master_degree,San Francisco,unemployed,"[200k, 250k]",[60k and less],"[30, 40]"
182,4055,00522939,1,0,0,3.0,56.0,35000,151000,0,0,0,0.0,0.0,1,0,0,1,1,8.0,0.0,0.0,0.0,3970.0,1,2.848006936503061,-0.49177527923568,high_school,Berkeley,manager,"[150k, 200k]",[60k and less],"[50, 60]"
183,22733,00991976,0,0,0,0.0,61.0,40000,160000,0,0,0,1.0,23.0,0,0,0,1,2,9.454545454545455,0.0,0.0,0.0,2380.0,0,2.337251913174524,-0.13484312857430214,high_school,Oakland,white collar,"[150k, 200k]",[60k and less],"[60, 70]"
184,4868,00597711,0,0,1,0.0,67.0,49000,49000,0,0,1,0.0,0.0,0,0,0,1,1,12.363636363636363,17957.037037037033,1.8902144249512667,0.0,1780.0,1,2.7669889440368016,-0.20796589794144493,college,San Francisco,manager,[60k and less],[60k and less],"[60, 70]"
185,17707,00944840,0,0,0,0.0,38.0,42000,83000,0,0,1,0.0,0.0,1,1,1,1,3,10.90909090909091,14719.999999999998,1.5494736842105261,35755.43477869566,850.0,0,2.7413772643047465,0.7795154218624681,undergradute,San Francisco,manager,"[60k, 100k]",[60k and less],"[30, 40]"
186,4481,00565763,1,1,1,1.0,22.0,70000,126000,0,0,0,0.0,0.0,1,0,0,1,4,11.636363636363637,0.0,0.0,0.0,2000.0,0,3.016501110421525,-1.5199685978238504,high_school,Redwood,professional,"[100k, 150k]","[60k, 100k]","[18, 30]"
187,4659,00580387,0,0,0,0.0,35.0,46000,175000,0,0,1,0.0,0.0,0,0,1,1,2,6.545454545454546,19371.111111111106,2.0390643274853795,18978.260873478266,1130.0,0,2.968920365512969,1.4325313019542303,master_degree,Oakland,manager,"[150k, 200k]",[60k and less],"[30, 40]"
188,13723,00897346,1,1,0,2.0,49.0,99000,168000,0,1,1,0.0,0.0,0,0,0,1,1,8.0,14472.962962962962,1.5234697855750485,0.0,2540.0,1,3.0242556280187687,2.2991687643537877,college,San Francisco,white collar,"[150k, 200k]","[60k, 100k]","[40, 50]"
189,15495,00920833,1,0,0,1.0,24.0,55000,55000,0,0,0,0.0,0.0,0,1,0,1,2,6.545454545454546,0.0,0.0,0.0,3200.0,0,3.1644706318443117,0.14685815232954283,high_school,Redwood,unemployed,"[60k, 100k]","[60k, 100k]","[18, 30]"
190,5166,00624242,1,1,1,1.0,71.0,70000,209000,0,0,1,0.0,0.0,1,0,1,0,1,6.545454545454546,14915.925925925925,1.5700974658869395,20934.782604782613,0.0,1,2.310852227830361,1.0569997967430895,high_school,Redwood,blue collar,"[200k, 250k]","[60k, 100k]",70+
191,509,00039396,0,0,1,1.0,68.0,55000,166000,0,0,1,0.0,0.0,0,0,0,1,1,5.090909090909091,12777.777777777777,1.345029239766082,0.0,1600.0,1,2.8219399674191474,-0.11476693741109723,high_school,Sonoma,professional,"[150k, 200k]","[60k, 100k]","[60, 70]"
